Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Display,Spreadsheet: Audio,Spreadsheet: Variety,Manipulation: Spreadsheet,Store: Progress
2,1720108057591,04/07/2024 15:47:37,1720115257591,2,04/07/2024 19:47:37,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,1,Political level,Screen 1,ptfor7,1,continue,,10510.380000000001,10496.46,10510.380000000001,10510.380000000001,10496.46,10510.380000000001,1,10510.380000000001,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,43
3,1720108057597,04/07/2024 15:47:37,1720115257597,2,04/07/2024 19:47:37,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,1,Political level,Screen 1,ptfor7,1,response,sowohl national (z.B. im Bundestag) als auch regional (z.B. in einem Landtag) möglich,9232.240000000002,10496.46,10513.119999999999,9232.240000000002,10496.46,10513.119999999999,1,9232.240000000002,1280.8799999999974,0,,Dropdown,Dropdown,6,object-18,,Political level,,,,43
4,1720108059913,04/07/2024 15:47:39,1720115259913,2,04/07/2024 19:47:39,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,2337.92,2328.8200000000015,2337.92,2337.92,2328.8200000000015,2337.92,1,2337.92,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,RAMA19_non-st_A5.mp3,non-st,,43
5,1720108068958,04/07/2024 15:47:48,1720115268958,2,04/07/2024 19:47:48,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,11383.92,11378.12,11383.92,11383.92,11378.12,11383.92,1,11383.92,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,RAMA19_non-st_A5.mp3,non-st,,43
6,1720108068961,04/07/2024 15:47:48,1720115268961,2,04/07/2024 19:47:48,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,7,6287.92,11378.12,11385.92,6287.92,11378.12,11385.92,1,6287.92,5098,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,RAMA19_non-st_A5.mp3,non-st,,44
7,1720108068962,04/07/2024 15:47:48,1720115268962,2,04/07/2024 19:47:48,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Ich weiß es nicht,9997.339999999998,11378.12,11386.92,9997.339999999998,11378.12,11386.92,1,9997.339999999998,1389.5800000000017,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,RAMA19_non-st_A5.mp3,non-st,,44
8,1720108071277,04/07/2024 15:47:51,1720115271277,2,04/07/2024 19:47:51,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,13701.92,13690.339999999998,13701.92,13701.92,13690.339999999998,13701.92,1,13701.92,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,RAMA19_non-st_A5.mp3,non-st,,44
9,1720108074823,04/07/2024 15:47:54,1720115274823,2,04/07/2024 19:47:54,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,3558.5800000000017,3543.1200000000026,3558.5800000000017,3558.5800000000017,3543.1200000000026,3558.5800000000017,1,3558.5800000000017,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,RAMA19_st_A3.mp3,st,,44
10,1720108082773,04/07/2024 15:48:02,1720115282773,2,04/07/2024 19:48:02,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,11508.580000000002,11494.419999999998,11508.580000000002,11508.580000000002,11494.419999999998,11508.580000000002,1,11508.580000000002,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,RAMA19_st_A3.mp3,st,,44
11,1720108084349,04/07/2024 15:48:04,1720115284349,2,04/07/2024 19:48:04,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,13083.580000000002,13074.64,13083.580000000002,13083.580000000002,13074.64,13083.580000000002,1,13083.580000000002,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,RAMA19_st_A3.mp3,st,,44
12,1720108084349,04/07/2024 15:48:04,1720115284349,2,04/07/2024 19:48:04,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,2,8782.96,13074.64,13084.580000000002,8782.96,13074.64,13084.580000000002,1,8782.96,4301.620000000003,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,RAMA19_st_A3.mp3,st,,45
13,1720108084349,04/07/2024 15:48:04,1720115284349,2,04/07/2024 19:48:04,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Ich weiß es nicht,12342.700000000004,13074.64,13084.580000000002,12342.700000000004,13074.64,13084.580000000002,1,12342.700000000004,741.8799999999974,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,RAMA19_st_A3.mp3,st,,45
14,1720108099358,04/07/2024 15:48:19,1720115299358,2,04/07/2024 19:48:19,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,1,Paradigm check,Screen 1,1mw97n,1,response,continue,15018.940000000002,15004.440000000002,15018.940000000002,15018.940000000002,15004.440000000002,15018.940000000002,1,15018.940000000002,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,46
15,1720108099360,04/07/2024 15:48:19,1720115299360,2,04/07/2024 19:48:19,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,1,Paradigm check,Screen 1,1mw97n,1,response,ja hört sich alles unecht an,2811.2400000000052,15004.440000000002,15020.940000000002,2811.2400000000052,15004.440000000002,15020.940000000002,1,2811.2400000000052,12209.699999999997,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,46
16,1720108099360,04/07/2024 15:48:19,1720115299360,2,04/07/2024 19:48:19,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,1,Paradigm check,Screen 1,1mw97n,1,response,nein,12426.120000000003,15004.440000000002,15020.940000000002,12426.120000000003,15004.440000000002,15020.940000000002,1,12426.120000000003,2594.8199999999997,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,46
17,1720108101993,04/07/2024 15:48:21,1720115301993,2,04/07/2024 19:48:21,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,1,Instructions3,Screen 1,d2amsh,1,continue,,2648.5,2644.8399999999965,2648.5,2648.5,2644.8399999999965,2648.5,1,2648.5,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,47
18,1720108101994,04/07/2024 15:48:21,1720115301994,2,04/07/2024 19:48:21,86579,59,task-8u1p,,38757735,280718227405017,11373473,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1366x768,1366x615,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Origin_authenticity_F,Origin_authenticity_F,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1720115738718,04/07/2024 17:55:38,1720122938718,2,04/07/2024 21:55:38,86579,59,task-8u1p,,38759791,280718227620966,11374281,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1200,1920x1085,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Origin_authenticity_F,Origin_authenticity_F,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1720115753611,04/07/2024 17:55:53,1720122953611,2,04/07/2024 21:55:53,86579,59,task-8u1p,,38759791,280718227620966,11374281,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1200,1920x1085,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Origin_authenticity_F,Origin_authenticity_F,1,Political level,Screen 1,ptfor7,1,continue,,14903,14892,14903,14903,14892,14903,1,14903,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,48
3,1720115753615,04/07/2024 17:55:53,1720122953615,2,04/07/2024 21:55:53,86579,59,task-8u1p,,38759791,280718227620966,11374281,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1200,1920x1085,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Origin_authenticity_F,Origin_authenticity_F,1,Political level,Screen 1,ptfor7,1,response,regional (z.B. in einem Landtag),13350,14892,14908,13350,14892,14908,1,13350,1558,0,,Dropdown,Dropdown,6,object-18,,Political level,,,,48
4,1720115775661,04/07/2024 17:56:15,1720122975661,2,04/07/2024 21:56:15,86579,59,task-8u1p,,38759791,280718227620966,11374281,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1200,1920x1085,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Origin_authenticity_F,Origin_authenticity_F,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,22062,22052,22062,22062,22052,22062,1,22062,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,RAMA19_non-st_A6.mp3,non-st,,48
