Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: Progress,Store: Audio Check 1,Store: Audio Check 2,Store: Audio Check Redirect
11,1720015438707,03/07/2024 14:03:58,1720022638707,2,03/07/2024 18:03:58,86579,59,task-7qjh,,38731841,280560572404941,11366667,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1032x1376,1376x925,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1720023415144,03/07/2024 16:16:55,1720030615144,2,03/07/2024 20:16:55,86579,59,task-7qjh,,38734721,280560572503246,11367563,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1720023496984,03/07/2024 16:18:16,1720030696984,2,03/07/2024 20:18:16,86579,59,task-7qjh,,38734721,280560572503246,11367563,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,81017.6,81000.90000000001,81017.6,81017.6,81000.90000000001,81017.6,1,81017.6,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
3,1720023500804,03/07/2024 16:18:20,1720030700804,2,03/07/2024 20:18:20,86579,59,task-7qjh,,38734721,280560572503246,11367563,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,84880.9,84864.3,84880.9,84880.9,84864.3,84880.9,1,84880.9,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
4,1720023502083,03/07/2024 16:18:22,1720030702083,2,03/07/2024 20:18:22,86579,59,task-7qjh,,38734721,280560572503246,11367563,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,response,continue,86160.40000001193,86146.90000000001,86160.40000001193,86160.40000001193,86146.90000000001,86160.40000001193,1,86160.40000001193,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
5,1720023522683,03/07/2024 16:18:42,1720030722683,2,03/07/2024 20:18:42,86579,59,task-7qjh,,38734721,280560572503246,11367563,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,continue,20580.899999988076,20566.5,20580.899999988076,20580.899999988076,20566.5,20580.899999988076,1,20580.899999988076,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
6,1720023522697,03/07/2024 16:18:42,1720030722697,2,03/07/2024 20:18:42,86579,59,task-7qjh,,38734721,280560572503246,11367563,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,4079.800000000003,20566.5,20583.100000000006,4079.800000000003,20566.5,20583.100000000006,1,4079.800000000003,16503.300000000003,0,AudioCheck1,Dropdown,Dropdown,7,object-15,Instructions1,,2,Ja,,
7,1720023522699,03/07/2024 16:18:42,1720030722699,2,03/07/2024 20:18:42,86579,59,task-7qjh,,38734721,280560572503246,11367563,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,9175.5,20566.5,20583.100000000006,9175.5,20566.5,20583.100000000006,1,9175.5,11407.600000000006,0,AudioCheck2,Dropdown,Dropdown,8,object-16,Instructions1,,2,Ja,Ja,
8,1720023522717,03/07/2024 16:18:42,1720030722717,2,03/07/2024 20:18:42,86579,59,task-7qjh,,38734721,280560572503246,11367563,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 3,17uzn1,3,timedOut,,33,16.5,33,33,16.5,33,1,33,0,0,,Time Limit,screen,0,screen,Instructions1,,2,Ja,Ja,2
9,1720023522720,03/07/2024 16:18:42,1720030722720,2,03/07/2024 20:18:42,86579,59,task-7qjh,,38734721,280560572503246,11367563,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1600x689,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_6,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1720041864688,03/07/2024 21:24:24,1720049064688,2,04/07/2024 01:24:24,86579,59,task-7qjh,,38740120,280560572378248,11368929,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1720041868677,03/07/2024 21:24:28,1720049068677,2,04/07/2024 01:24:28,86579,59,task-7qjh,,38740120,280560572378248,11368929,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,3167.1000000000004,3150.3,3167.1000000000004,3167.1000000000004,3150.3,3167.1000000000004,1,3167.1000000000004,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
3,1720041872100,03/07/2024 21:24:32,1720049072100,2,04/07/2024 01:24:32,86579,59,task-7qjh,,38740120,280560572378248,11368929,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,6594,6583.4,6594,6594,6583.4,6594,1,6594,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
4,1720041874058,03/07/2024 21:24:34,1720049074058,2,04/07/2024 01:24:34,86579,59,task-7qjh,,38740120,280560572378248,11368929,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,response,continue,8550.5,8533.6,8550.5,8550.5,8533.6,8550.5,1,8550.5,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
5,1720041876695,03/07/2024 21:24:36,1720049076695,2,04/07/2024 01:24:36,86579,59,task-7qjh,,38740120,280560572378248,11368929,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio started,2654.799999976158,2649.8999999999996,2654.799999976158,2654.799999976158,2649.8999999999996,2654.799999976158,1,2654.799999976158,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
6,1720041880117,03/07/2024 21:24:40,1720049080117,2,04/07/2024 01:24:40,86579,59,task-7qjh,,38740120,280560572378248,11368929,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio finished,6077.0000000238415,6066.499999999998,6077.0000000238415,6077.0000000238415,6066.499999999998,6077.0000000238415,1,6077.0000000238415,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
7,1720041881461,03/07/2024 21:24:41,1720049081461,2,04/07/2024 01:24:41,86579,59,task-7qjh,,38740120,280560572378248,11368929,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,continue,7420.700000011921,7416.499999999998,7420.700000011921,7420.700000011921,7416.499999999998,7420.700000011921,1,7420.700000011921,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
8,1720041881463,03/07/2024 21:24:41,1720049081463,2,04/07/2024 01:24:41,86579,59,task-7qjh,,38740120,280560572378248,11368929,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,4866.699999999999,7416.499999999998,7423.0000000238415,4866.699999999999,7416.499999999998,7423.0000000238415,1,4866.699999999999,2556.3000000238426,0,AudioCheck1,Dropdown,Dropdown,7,object-15,Instructions1,,2,Ja,,
9,1720041881464,03/07/2024 21:24:41,1720049081464,2,04/07/2024 01:24:41,86579,59,task-7qjh,,38740120,280560572378248,11368929,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,6683.1,7416.499999999998,7424.200000011921,6683.1,7416.499999999998,7424.200000011921,1,6683.1,741.1000000119202,0,AudioCheck2,Dropdown,Dropdown,8,object-16,Instructions1,,2,Ja,Ja,
10,1720041881476,03/07/2024 21:24:41,1720049081476,2,04/07/2024 01:24:41,86579,59,task-7qjh,,38740120,280560572378248,11368929,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 3,17uzn1,3,timedOut,,18.299999976159597,16.80000000000291,18.299999976159597,18.299999976159597,16.80000000000291,18.299999976159597,1,18.299999976159597,0,0,,Time Limit,screen,0,screen,Instructions1,,2,Ja,Ja,2
11,1720041881478,03/07/2024 21:24:41,1720049081478,2,04/07/2024 01:24:41,86579,59,task-7qjh,,38740120,280560572378248,11368929,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_9,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1720065141580,04/07/2024 03:52:21,1720072341580,2,04/07/2024 07:52:21,86579,59,task-7qjh,,38741817,280560572502195,11369487,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1536x864,1536x731,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_12,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1720065147187,04/07/2024 03:52:27,1720072347187,2,04/07/2024 07:52:27,86579,59,task-7qjh,,38741817,280560572502195,11369487,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1536x864,1536x731,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_12,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,5448.5599999999995,5433.639999999999,5448.5599999999995,5448.5599999999995,5433.639999999999,5448.5599999999995,1,5448.5599999999995,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
3,1720065150722,04/07/2024 03:52:30,1720072350722,2,04/07/2024 07:52:30,86579,59,task-7qjh,,38741817,280560572502195,11369487,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1536x864,1536x731,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_12,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,8982.56,8967.18,8982.56,8982.56,8967.18,8982.56,1,8982.56,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
4,1720065152226,04/07/2024 03:52:32,1720072352226,2,04/07/2024 07:52:32,86579,59,task-7qjh,,38741817,280560572502195,11369487,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1536x864,1536x731,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_12,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,response,continue,10486.56,10483.939999999999,10486.56,10486.56,10483.939999999999,10486.56,1,10486.56,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
5,1720065160442,04/07/2024 03:52:40,1720072360442,2,04/07/2024 07:52:40,86579,59,task-7qjh,,38741817,280560572502195,11369487,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1536x864,1536x731,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_12,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,continue,8218.62,8217.12,8218.62,8218.62,8217.12,8218.62,1,8218.62,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
6,1720065160443,04/07/2024 03:52:40,1720072360443,2,04/07/2024 07:52:40,86579,59,task-7qjh,,38741817,280560572502195,11369487,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1536x864,1536x731,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_12,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,6050.3200000000015,8217.12,8219.62,6050.3200000000015,8217.12,8219.62,1,6050.3200000000015,2169.2999999999993,0,AudioCheck1,Dropdown,Dropdown,7,object-15,Instructions1,,2,Ja,,
7,1720065160443,04/07/2024 03:52:40,1720072360443,2,04/07/2024 07:52:40,86579,59,task-7qjh,,38741817,280560572502195,11369487,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1536x864,1536x731,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_12,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,7417.08,8217.12,8219.62,7417.08,8217.12,8219.62,1,7417.08,802.5400000000009,0,AudioCheck2,Dropdown,Dropdown,8,object-16,Instructions1,,2,Ja,Ja,
8,1720065160458,04/07/2024 03:52:40,1720072360458,2,04/07/2024 07:52:40,86579,59,task-7qjh,,38741817,280560572502195,11369487,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1536x864,1536x731,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_12,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 3,17uzn1,3,timedOut,,17.5,16.659999999999854,17.5,17.5,16.659999999999854,17.5,1,17.5,0,0,,Time Limit,screen,0,screen,Instructions1,,2,Ja,Ja,2
9,1720065160459,04/07/2024 03:52:40,1720072360459,2,04/07/2024 07:52:40,86579,59,task-7qjh,,38741817,280560572502195,11369487,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1536x864,1536x731,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_12,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
END OF FILE
